user_id,user_first_name,user_last_name,user_email,user_mobile_number,user_password,user_membership_status,address-id,address-country,address-state,address-city,address-postcode,address-type,category_id,category_name,category_description
3874,Eduardo,Heel,eheel96@netscape.com,(314) 4131166,jJ5.FyN8*D7'c,Prime,2,United States,Missouri,Saint Louis,63104,Business,14,Books,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis
2079,Therine,Eisikovitsh,teisikovitsh97@sciencedaily.com,(716) 6035443,"cH0\MA{lU<)7e_""",Not Prime,158,United States,New York,Buffalo,14225,Residential,10,Books,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
6182,Joete,Jachtym,jjachtym98@google.com.au,(214) 5156006,yL0`KVeeHWCxw$Q,Prime,105,United States,Texas,Dallas,75323,Other,5,Clothing,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut
9193,Fleur,Shearmur,fshearmur99@histats.com,(919) 3135821,dD6<_PlNE,Not Prime,26,United States,North Carolina,Durham,27717,Business,12,Electronics,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium
9077,Adelina,Alman,aalman9a@sciencedirect.com,(530) 3213128,tF4&+sO*@X'(DQmD,Prime,71,United States,California,Sacramento,95833,Residential,9,Electronics,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce
2783,Mylo,Kender,mkender9b@yolasite.com,(850) 4599993,"fU6(pQ""j9HTs",Prime,132,United States,Florida,Tallahassee,32309,Residential,7,Electronics,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam
1714,Ellis,Kief,ekief9c@mozilla.org,(502) 1893219,rD5<G_oUSv8,Prime,88,United States,Kentucky,Louisville,40266,Residential,1,Books,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero
1151,Forrester,Berzin,fberzin9d@noaa.gov,(626) 6618662,tY0'j49w&.7,Not Prime,108,United States,California,Pasadena,91117,Residential,12,Clothing,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
9646,Nedda,Nawton,nnawton9e@scribd.com,(828) 6939719,xZ1$Ru$1e+||j,Not Prime,68,United States,North Carolina,Asheville,28805,Business,11,Electronics,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit
9205,Carmella,Dayly,cdayly9f@xrea.com,(404) 2545880,jW1_~UYoFV|,Not Prime,197,United States,Georgia,Atlanta,31106,Business,8,Grocery & Gourmet Food,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam
4120,Sherlocke,Eaden,seaden9g@comcast.net,(210) 4959051,mR5+6o~OSi*7Ly*+,Not Prime,34,United States,Texas,San Antonio,78220,Other,14,Electronics,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in
3583,Cecilia,Hannibal,channibal9h@engadget.com,(720) 9281089,"dG2""rE8s7",Prime,28,United States,Colorado,Denver,80204,Residential,12,Shoes & Jewelry,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo
6485,Lindsay,Tremoulet,ltremoulet9i@pinterest.com,(202) 5968874,pD0+djI@hV#j_,Prime,24,United States,District of Columbia,Washington,20404,Residential,6,Toys & Games,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat
8120,Viviene,Pragnall,vpragnall9j@theguardian.com,(202) 3501239,yO4!a7X6Oc?oXT,Prime,113,United States,Virginia,Alexandria,22309,Residential,8,Books,pellentesque volutpat dui maecenas tristique est et tempus semper est
3895,Mathilda,Stopps,mstopps9k@hc360.com,(907) 1700669,tJ9&Hg.i}Sp),Not Prime,200,United States,Alaska,Anchorage,99522,Business,10,Clothing,lectus in est risus auctor sed tristique in tempus sit
6439,Arlyne,Nizard,anizard9l@wikispaces.com,(318) 5905500,pH7<4|q|,Prime,148,United States,Louisiana,Monroe,71213,Residential,14,Electronics,lacinia erat vestibulum sed magna at nunc commodo placerat praesent
3792,Kristel,Enbury,kenbury9m@homestead.com,(512) 1335296,"lX7(F""R@PP>8{0Z_",Prime,133,United States,Texas,Austin,78732,Residential,1,Books,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec
9024,Rodolphe,Claydon,rclaydon9n@ucla.edu,(402) 4556545,"qR6,naJ(",Prime,41,United States,Nebraska,Lincoln,68510,Residential,11,Electronics,porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse
9535,Galina,Wigelsworth,gwigelsworth9o@xing.com,(714) 8613967,"vE4""7mn?,Erf",Not Prime,29,United States,California,Santa Ana,92725,Residential,2,Books,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin
7398,Flss,Jollie,fjollie9p@abc.net.au,(843) 7525024,eC4&+d9m,Not Prime,156,United States,South Carolina,Florence,29505,Residential,2,Books,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum
1889,Kendre,Frankum,kfrankum9q@imageshack.us,(626) 6634887,lZ1#KOA}j+z,Prime,94,United States,California,Whittier,90605,Residential,15,Books,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum
3216,Rae,Byford,rbyford9r@nature.com,(602) 6167435,mT7@ATn+Gj,Prime,34,United States,Arizona,Phoenix,85010,Residential,2,Books,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem
1091,Verine,Plampin,vplampin9s@twitpic.com,(954) 1689836,xK6&_swLrYFSY,Prime,9,United States,Florida,Fort Lauderdale,33330,Business,14,Books,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros
9911,Hill,Heinonen,hheinonen9t@google.co.jp,(904) 5926422,eJ3?leQR!|*wso+,Prime,170,United States,Florida,Jacksonville,32255,Business,13,Shoes & Jewelry,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec
9489,Rianon,Whatsize,rwhatsize9u@blogtalkradio.com,(515) 9249015,"yI2%D<J2{0dAYaU""",Not Prime,76,United States,Iowa,Des Moines,50393,Residential,12,Clothing,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non
9518,Marnie,Iannini,miannini9v@auda.org.au,(918) 4277001,rU7$WK~C8M,Prime,165,United States,Oklahoma,Tulsa,74103,Business,1,Electronics,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat
3023,Johnathan,Debold,jdebold9w@apple.com,(904) 5688587,hA7/9oWp#wm1&{,Not Prime,116,United States,Florida,Jacksonville,32204,Residential,14,Books,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis
7303,Royal,Bencher,rbencher9x@godaddy.com,(616) 7328882,yA8>~f2D*P+l,Prime,24,United States,Michigan,Grand Rapids,49518,Residential,6,Clothing,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus
2625,Tobiah,Birtle,tbirtle9y@typepad.com,(815) 9060882,iF4||QCeS0,Prime,81,United States,Illinois,Rockford,61105,Other,12,Clothing,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla
8017,Tatiania,Enston,tenston9z@hc360.com,(412) 6484392,zM0>9_*AXn~*,Prime,155,United States,Pennsylvania,Pittsburgh,15286,Residential,4,Books,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet
6657,Nanine,Camelia,ncameliaa0@so-net.ne.jp,(334) 2423897,iY5\\6Mi,Prime,33,United States,Alabama,Montgomery,36104,Business,5,Clothing,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu
2909,Zsa zsa,Avey,zaveya1@cnn.com,(203) 4373431,yY4#Rf+aG&t,Not Prime,121,United States,Connecticut,Waterbury,06705,Residential,8,Grocery & Gourmet Food,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla
1989,Nefen,Ivashkin,nivashkina2@archive.org,(816) 4011022,yT8*g}Ei(JHucRRC,Not Prime,63,United States,Missouri,Independence,64054,Business,1,Books,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin
3959,Forbes,Hamnett,fhamnetta3@sciencedaily.com,(813) 2085109,mE9(~&&<UJO#z,Prime,112,United States,Florida,Tampa,33661,Other,15,Clothing,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin
9655,Fields,MacIlraith,fmacilraitha4@shop-pro.jp,(228) 6182939,xI1?y@bqLVA,Prime,175,United States,Mississippi,Biloxi,39534,Business,5,Books,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
3677,Elvira,Queripel,equeripela5@networkadvertising.org,(304) 8708270,bI6*i~J7BI,Prime,161,United States,West Virginia,Huntington,25705,Business,4,Books,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante
6642,Jaime,Drover,jdrovera6@canalblog.com,(215) 5275910,qF8<3~|UPp0},Prime,42,United States,Pennsylvania,Philadelphia,19191,Residential,11,Grocery & Gourmet Food,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac
7615,Tori,Belfit,tbelfita7@youku.com,(419) 7170774,iB6~kbg+,Not Prime,51,United States,Ohio,Toledo,43656,Business,12,Electronics,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam
6949,Anthea,Borrowman,aborrowmana8@netlog.com,(313) 4527858,hL4#D}\X<1,Not Prime,67,United States,Michigan,Detroit,48232,Business,5,Clothing,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget
1924,Siward,Croci,scrocia9@amazonaws.com,(303) 2543289,gK3+4I_g2!f6,Prime,183,United States,Colorado,Aurora,80045,Residential,9,Books,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi
6493,Adelice,Freathy,afreathyaa@pcworld.com,(573) 5827026,hI8.)uU`JJ,Prime,75,United States,Missouri,Jefferson City,65110,Residential,7,Books,vel ipsum praesent blandit lacinia erat vestibulum sed magna at
5928,Denna,Pury,dpuryab@irs.gov,(202) 3745173,"cS5,""2TWy7!%",Not Prime,11,United States,District of Columbia,Washington,20022,Business,9,Grocery & Gourmet Food,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc
6628,Cacilia,Cubbinelli,ccubbinelliac@mozilla.com,(702) 2780862,"xM1>|,||z",Prime,93,United States,Nevada,Reno,89550,Business,1,Clothing,consequat lectus in est risus auctor sed tristique in tempus sit amet sem
3593,Gardiner,Beggs,gbeggsad@msu.edu,(315) 8884396,jI4%M$J$v0'5@,Not Prime,27,United States,New York,Syracuse,13205,Residential,12,Books,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia
8602,Mic,Windham,mwindhamae@alibaba.com,(253) 7347848,"cR2*}""E393Ar",Prime,78,United States,Washington,Tacoma,98464,Business,5,Clothing,amet sem fusce consequat nulla nisl nunc nisl duis bibendum
4723,Bronny,Josefovic,bjosefovicaf@blog.com,(813) 2707438,qG4\'Yr5Y_6w|,Prime,186,United States,Florida,Tampa,33686,Business,8,Books,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius
9218,Elfrida,Cleaton,ecleatonag@xing.com,(321) 3332942,qM9!mZXRPErWXFS!,Prime,21,United States,Florida,Orlando,32819,Residential,12,Clothing,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget
5653,Innis,Bleasby,ibleasbyah@psu.edu,(919) 7268134,yI1*DC`WF,Prime,126,United States,North Carolina,Durham,27710,Residential,8,Books,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc
3172,Tori,Tantum,ttantumai@deviantart.com,(720) 2245873,eA5@C=xutXYOqHi,Prime,182,United States,Colorado,Denver,80249,Residential,4,Grocery & Gourmet Food,pretium iaculis diam erat fermentum justo nec condimentum neque sapien
2677,Clea,Putson,cputsonaj@comcast.net,(336) 5094137,uT7>Td3PRk8`,Prime,6,United States,North Carolina,Greensboro,27415,Residential,8,Clothing,erat tortor sollicitudin mi sit amet lobortis sapien sapien non
3067,Grange,Suller,gsullerak@hugedomains.com,(562) 3806214,gO5$R_Hocuon<lBC,Prime,181,United States,California,Whittier,90610,Business,14,Books,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede
4650,Matelda,Sackler,msackleral@youtube.com,(601) 5178882,zF4!MLdx,Prime,194,United States,Mississippi,Jackson,39216,Residential,9,Grocery & Gourmet Food,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum
7573,Karlene,Abbatini,kabbatiniam@jimdo.com,(309) 4206033,zJ1~+/$<||LB3=k!,Not Prime,52,United States,Illinois,Peoria,61635,Residential,8,Books,non mauris morbi non lectus aliquam sit amet diam in magna
2220,Dorris,Dayes,ddayesan@nbcnews.com,(865) 8096804,gI9(qIzXh',Prime,77,United States,Tennessee,Knoxville,37924,Residential,3,Clothing,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
5835,Lesley,Llewelly,lllewellyao@auda.org.au,(224) 1487240,aL1}XdCV8,Prime,30,United States,Illinois,Chicago,60604,Residential,2,Shoes & Jewelry,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec
5224,Marylin,Willey,mwilleyap@w3.org,(269) 3168906,"qS0|a>by""s!",Prime,112,United States,Michigan,Battle Creek,49018,Residential,12,Shoes & Jewelry,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices
6493,Evanne,Scourgie,escourgieaq@oakley.com,(410) 1593645,"tU5\""f..",Not Prime,3,United States,Maryland,Baltimore,21281,Business,10,Electronics,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at
1945,Herve,Ricciardi,hricciardiar@blogtalkradio.com,(561) 2714010,hF2&THvAeQ,Prime,119,United States,Florida,Boynton Beach,33436,Residential,15,Electronics,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam
5676,Marna,Fraczkiewicz,mfraczkiewiczas@ehow.com,(937) 2541900,"mR3@UK|""r!!",Prime,142,United States,Ohio,Dayton,45440,Residential,11,Shoes & Jewelry,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis
5183,Linea,Sherman,lshermanat@wikimedia.org,(707) 2256897,hR5@SM*clLHz,Prime,51,United States,California,Petaluma,94975,Residential,7,Books,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam
8447,Reena,Frangione,rfrangioneau@toplist.cz,(305) 6911023,"aR7_t?`LC""7",Prime,148,United States,Florida,Clearwater,34629,Residential,1,Clothing,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris
6507,Kellia,Imlach,kimlachav@abc.net.au,(319) 1823033,mJ7$\rNbd|!5E,Not Prime,133,United States,Iowa,Cedar Rapids,52410,Residential,8,Clothing,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut
2331,Bartolemo,Gerram,bgerramaw@patch.com,(910) 2514012,"qH7?pqk(O~z,eNCw",Not Prime,187,United States,North Carolina,Greensboro,27455,Residential,15,Books,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id
2267,Candice,Rottger,crottgerax@de.vu,(412) 6052249,"rI5""$QTxKHqWE",Not Prime,26,United States,Pennsylvania,Pittsburgh,15240,Business,11,Electronics,aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in
4043,Erik,Toor,etooray@odnoklassniki.ru,(770) 5403078,eP9&UX9H*`\~#4tC,Not Prime,89,United States,Georgia,Atlanta,30323,Residential,12,Shoes & Jewelry,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum
8093,Archibald,Josum,ajosumaz@linkedin.com,(502) 6146234,zO5&7S4hfaW\@XL,Prime,39,United States,Kentucky,Louisville,40287,Business,11,Clothing,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer
6978,Livia,Ripsher,lripsherb0@nasa.gov,(228) 4605974,pY5&&0DBFW,Not Prime,140,United States,Mississippi,Biloxi,39534,Business,15,Clothing,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui
6970,Maurice,Callingham,mcallinghamb1@mozilla.com,(339) 7552734,kE7=5tK=q!c,Not Prime,28,United States,Massachusetts,Lynn,01905,Business,10,Grocery & Gourmet Food,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat
4201,Alberto,Jillitt,ajillittb2@cbslocal.com,(619) 2711565,lZ9{UhIaa(!ir,Prime,85,United States,California,San Diego,92191,Residential,13,Electronics,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis
9713,Myrwyn,Caret,mcaretb3@chicagotribune.com,(971) 1805059,vO0`<I%@AV8x(L$,Prime,86,United States,Oregon,Portland,97240,Residential,14,Electronics,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti
7904,Cherise,Waszczyk,cwaszczykb4@simplemachines.org,(423) 6590257,yZ8\~V.+i3)'3DFp,Prime,178,United States,Tennessee,Kingsport,37665,Residential,14,Books,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
8344,Bendick,Stollmeyer,bstollmeyerb5@ihg.com,(256) 2009751,"eA5}w/Fj,lL#ToC",Prime,5,United States,Alabama,Anniston,36205,Other,4,Clothing,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus
1185,Sylas,Tommen,stommenb6@dedecms.com,(404) 9182913,cZ9&wrv#j1TYv,Prime,103,United States,Georgia,Atlanta,30343,Residential,7,Books,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in
1897,Leonanie,Burnage,lburnageb7@mail.ru,(918) 8272434,dB7&cW1W>M,Prime,155,United States,Oklahoma,Tulsa,74193,Business,1,Clothing,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum
2578,Carolynn,Erdely,cerdelyb8@sohu.com,(952) 4820272,"nE9$nR}k@,(QMa1",Prime,69,United States,Minnesota,Minneapolis,55441,Residential,8,Electronics,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales
